id,year,rank,average,bayes_average,users_rated,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,owned,trading,wanting,wishing
141735,2013,7306,6.06,5.603,371,2013,3,5,20,20,20,14,1005,76,11,90
2470,1998,3718,7.29,5.817,371,1998,3,20,45,45,45,10,1047,14,65,340
189192,2016,5063,6.73,5.698,371,2016,2,6,120,60,120,12,841,80,27,157
305984,2020,20517,5.39,5.473,371,2020,2,5,10,10,10,6,1658,68,3,31
15712,1975,16663,5.6,5.508,370,1975,2,10,30,30,30,10,225,1,1,6
43,1990,5238,6.58,5.687,370,1990,2,6,90,90,90,12,490,23,27,61
238916,2019,3154,8.02,5.888,370,2019,1,4,180,45,180,14,1303,28,112,439
2843,1998,14646,5.64,5.52,370,1998,2,5,15,15,15,7,787,29,6,20
4934,1968,7222,6.11,5.605,370,1968,2,4,45,45,45,6,399,16,21,43
153238,2014,5603,6.4,5.666,370,2014,3,5,60,60,60,8,747,42,15,56
202490,2016,6179,6.37,5.64,370,2016,2,4,60,25,60,7,1270,35,4,54
247704,2018,3754,7.33,5.813,370,2018,3,6,120,90,120,14,931,42,33,168
4211,1992,3433,7.57,5.851,370,1992,1,2,180,180,180,12,1110,27,32,102
169530,2015,6143,6.43,5.642,369,2015,2,2,20,20,20,8,1170,83,15,124
193512,2018,3321,7.68,5.864,369,2018,2,4,90,60,90,12,459,7,20,192
196257,2019,3259,7.81,5.873,369,2019,1,1,60,45,60,13,1098,23,169,598
4327,2002,11333,5.74,5.541,369,2002,2,2,20,20,20,10,577,45,12,28
203759,2018,4816,6.82,5.715,369,2018,1,4,120,45,120,15,1589,113,26,204
37376,2008,16490,5.58,5.509,369,2008,3,5,30,30,30,8,816,64,14,51
211364,2021,3391,7.67,5.856,369,2021,1,4,90,45,90,10,1071,9,97,484
279306,2019,3471,7.44,5.847,369,2019,2,2,45,45,45,12,867,13,83,299
135877,2012,4351,6.96,5.752,369,2012,2,6,45,45,45,12,734,17,11,75
40213,2009,7542,6.1,5.597,369,2009,2,5,30,30,30,8,398,28,9,59
152567,2014,5104,6.57,5.694,369,2014,3,5,30,30,30,10,771,39,18,109
203270,2016,4454,7.1,5.744,369,2016,2,4,75,25,75,0,743,13,21,93
154902,2014,7217,6.08,5.605,369,2014,2,4,15,15,15,13,1057,77,3,51
190247,2016,3962,7.37,5.789,368,2016,2,4,180,120,180,13,921,26,197,923
251442,2018,4145,7.04,5.77,368,2018,2,2,30,30,30,12,1775,27,35,229
49276,2009,4520,6.93,5.738,368,2009,2,2,50,50,50,12,943,27,16,115
5709,1979,18972,5.52,5.493,368,1979,2,6,30,30,30,8,690,38,4,17
203719,2016,4330,7.31,5.753,368,2016,2,4,60,45,60,8,1190,36,30,136
765,1999,8505,5.96,5.577,368,1999,2,5,45,45,45,8,622,43,10,31
944,1998,9742,5.9,5.558,368,1998,2,6,60,60,60,10,460,29,2,18
79067,2010,4838,6.75,5.713,368,2010,3,6,30,30,30,14,890,53,11,66
301607,2020,2971,8.08,5.92,368,2020,2,2,45,15,45,14,998,17,13,61
7989,2003,8184,6.05,5.584,368,2003,3,6,10,10,10,12,669,37,12,63
55911,2009,7502,6.06,5.598,368,2009,2,4,60,60,60,10,691,71,12,75
276386,2020,2904,8.09,5.932,368,2020,2,2,240,120,240,12,1197,20,85,385
237251,2017,3523,7.41,5.84,368,2017,2,6,90,30,90,12,372,9,65,259
16500,2005,17224,5.55,5.505,367,2005,3,5,60,45,60,8,1075,122,6,27
163929,2014,4273,6.97,5.759,367,2014,2,2,20,20,20,6,863,21,15,64
825,1987,8833,6,5.572,367,1987,2,4,20,20,20,10,822,89,18,49
272541,2019,5168,6.63,5.691,367,2019,2,6,30,5,30,8,1664,26,12,100
188614,2016,8476,6,5.578,367,2016,3,6,25,10,25,6,1208,26,8,43
645,1998,10701,5.81,5.547,367,1998,2,4,60,60,60,8,758,104,5,25
67631,2010,10662,5.78,5.548,367,2010,1,4,5,5,5,8,1110,33,3,17
153004,2014,5648,6.41,5.663,367,2014,2,5,30,30,30,8,468,19,14,43
107704,2011,3908,7.25,5.794,367,2011,3,6,120,120,120,12,556,15,22,187
256513,2020,3863,7.27,5.8,367,2020,1,5,45,45,45,8,771,11,83,371
172207,2015,5601,6.5,5.666,367,2015,2,8,30,30,30,10,1161,38,13,87
5255,1997,5621,6.52,5.665,367,1997,2,4,120,120,120,12,641,14,26,58
3414,1995,4408,7.01,5.747,366,1995,2,2,240,240,240,12,1303,55,18,74
234468,2017,5664,6.49,5.662,366,2017,2,5,30,15,30,10,611,18,28,154
175763,2016,6682,6.26,5.621,366,2016,2,4,30,20,30,8,692,34,12,109
210008,2018,6410,6.38,5.631,366,2018,1,4,60,30,60,12,425,13,21,93
255653,2018,3836,7.46,5.802,366,2018,2,2,30,15,30,12,616,32,4,48
4213,0,15761,5.66,5.513,366,0,2,20,60,5,60,13,181,1,1,20
8128,2003,14944,5.64,5.518,366,2003,2,4,45,15,45,8,354,17,29,73
3553,1997,3243,7.82,5.874,366,1997,2,30,240,240,240,12,908,33,66,231
12747,1963,6358,6.32,5.633,365,1963,2,4,90,90,90,8,696,8,0,7
336382,2021,2812,8.25,5.949,365,2021,1,5,40,40,40,14,1519,13,38,185
181236,2015,5448,6.65,5.675,365,2015,1,4,90,45,90,10,928,42,24,136
92644,2011,4435,6.88,5.745,365,2011,2,4,20,20,20,5,743,14,29,107
232980,2017,4879,6.81,5.71,365,2017,2,8,20,15,20,7,655,16,4,82
228766,2017,5482,6.75,5.673,365,2017,1,2,15,5,15,8,918,25,22,327
14403,2004,5551,6.64,5.669,365,2004,2,2,120,60,120,12,817,20,14,49
10672,2004,9042,5.92,5.568,364,2004,2,4,30,30,30,8,412,28,18,63
274861,2021,5288,6.64,5.684,364,2021,1,5,90,60,90,14,1211,45,85,474
340677,2021,3530,7.53,5.839,364,2021,1,6,45,30,45,8,545,3,256,1445
145,1984,5791,6.39,5.656,364,1984,2,5,90,90,90,16,701,44,39,96
10869,2004,19486,5.5,5.488,364,2004,2,5,60,60,60,10,936,97,10,36
33155,2010,6657,6.19,5.622,364,2010,2,5,45,45,45,10,639,63,12,52
303554,2020,3425,7.51,5.852,364,2020,2,4,60,45,60,14,898,12,123,548
221599,2019,4033,7.54,5.782,364,2019,1,2,15,10,15,8,802,14,12,102
231618,2018,5105,7.09,5.694,364,2018,1,4,60,20,60,14,1176,30,40,297
233015,2018,5163,6.69,5.691,363,2018,2,4,45,20,45,14,932,68,36,205
89918,2011,9587,5.91,5.56,363,2011,2,5,30,30,30,8,408,16,7,53
275589,2019,4587,6.92,5.733,363,2019,1,6,60,45,60,10,645,24,14,98
3710,1989,5443,6.67,5.675,363,1989,2,6,240,60,240,10,1051,66,10,36
121806,2012,6566,6.33,5.625,363,2012,1,4,20,20,20,5,990,18,11,81
172007,2014,20138,5.48,5.48,363,2014,5,10,30,30,30,17,1245,44,1,62
40603,2009,4040,7.58,5.781,363,2009,2,2,120,120,120,0,937,57,59,274
295192,2020,4694,6.87,5.725,362,2020,2,6,15,3,15,6,1176,9,19,126
216482,2016,7748,6.02,5.593,362,2016,3,6,25,25,25,8,816,72,17,69
82610,2009,6771,6.26,5.619,362,2009,4,6,20,20,20,8,1047,52,2,29
120426,2012,21690,4.63,5.332,362,2012,2,7,30,30,30,12,975,83,13,52
301,1996,7017,6.17,5.611,362,1996,2,5,30,30,30,10,643,43,6,32
293275,2020,4364,6.97,5.751,361,2020,2,4,30,30,30,8,901,15,30,198
18127,2005,10771,5.77,5.547,361,2005,2,4,45,45,45,10,698,115,9,50
270636,2020,4147,7.08,5.77,361,2020,2,4,45,45,45,8,880,17,118,507
204466,2017,8152,6.06,5.584,361,2017,2,2,15,1,15,10,849,30,22,160
169062,2015,8597,6.02,5.576,361,2015,2,8,30,10,30,8,628,23,5,53
313010,2018,2768,8.36,5.958,361,2018,3,5,120,60,120,14,1026,12,30,229
7475,1982,10284,5.88,5.551,360,1982,2,6,120,120,120,12,309,2,0,12
172358,2015,6498,6.27,5.628,360,2015,2,4,20,20,20,7,893,35,19,89
10453,1991,21657,4.76,5.362,360,1991,2,4,10,10,10,4,497,3,8,19
94915,2011,8490,6.12,5.578,360,2011,3,6,120,60,120,10,1283,52,9,76
285554,2019,5542,6.51,5.669,360,2019,1,2,25,25,25,10,776,37,25,169
128537,2012,6803,6.21,5.618,360,2012,2,5,45,45,45,10,619,43,13,104
246567,2018,3973,7.26,5.788,360,2018,2,6,30,20,30,10,696,10,22,137
155802,2014,6479,6.3,5.628,360,2014,2,5,45,45,45,8,823,46,7,69
110102,2011,4605,6.8,5.731,360,2011,2,4,60,60,60,10,534,23,45,156
114684,2011,6159,6.53,5.641,360,2011,2,6,30,30,30,8,761,42,12,57
3484,1986,21369,5.2,5.436,360,1986,2,4,120,120,120,10,861,91,14,25
275034,2019,3750,7.45,5.814,359,2019,2,4,60,30,60,14,853,13,82,331
23049,0,20512,5.34,5.473,359,0,2,6,30,30,30,7,1288,20,1,13
299372,2020,4149,7.05,5.769,359,2020,2,4,60,45,60,10,912,24,90,497
239826,2016,5633,6.44,5.664,359,2016,2,5,20,15,20,8,373,23,47,150
123536,2012,4588,6.94,5.733,359,2012,2,4,45,45,45,13,798,39,13,105
260789,2021,3619,8.71,5.827,359,2021,1,4,90,30,90,12,1016,6,85,543
266446,2018,4490,6.91,5.741,358,2018,1,8,60,60,60,8,601,19,5,50
21859,2006,21027,5.31,5.457,358,2006,3,6,30,30,30,8,587,62,3,24
339484,2021,3931,7.2,5.792,358,2021,1,4,40,20,40,8,727,7,80,421
306680,2020,4621,6.88,5.73,358,2020,2,5,15,15,15,6,944,2,10,63
19624,2005,5342,6.56,5.681,358,2005,3,5,50,50,50,10,534,58,23,63
229713,2019,3235,8.42,5.875,358,2019,2,6,360,120,360,14,752,5,121,674
30024,2009,5614,6.62,5.665,358,2009,2,5,45,45,45,10,466,42,14,85
125993,2013,3234,7.72,5.875,358,2013,2,2,240,240,240,12,961,9,74,251
235544,2018,3239,7.68,5.875,358,2018,2,5,90,90,90,14,1324,40,84,410
196306,2016,4004,7.17,5.785,358,2016,2,4,45,30,45,10,1053,47,25,82
33172,2008,6555,6.28,5.625,358,2008,2,4,60,60,60,14,546,59,20,105
2130,1999,21615,4.94,5.383,357,1999,2,2,45,45,45,8,590,76,5,8
144468,2013,7161,6.17,5.607,357,2013,2,6,15,15,15,5,769,20,4,23
176816,2015,7479,6.1,5.598,357,2015,2,6,30,15,30,6,670,35,12,91
207330,2016,4791,6.72,5.717,357,2016,2,4,60,45,60,10,400,27,63,170
69601,2010,2736,8.14,5.963,357,2010,3,7,300,300,300,13,372,6,151,371
305096,2022,3538,7.91,5.838,357,2022,1,4,120,60,120,12,517,4,214,1799
268936,2019,6802,6.37,5.618,356,2019,2,8,45,30,45,14,1665,24,5,95
304,1999,16795,5.53,5.508,356,1999,2,6,30,20,30,12,666,95,6,18
247724,2018,3643,7.48,5.825,356,2018,2,2,45,45,45,14,1945,23,85,345
4212,1993,3392,7.63,5.856,356,1993,2,2,180,180,180,12,1082,29,40,94
203655,2016,5220,6.65,5.688,356,2016,2,8,15,15,15,8,588,6,5,35
2242,1993,21489,5.04,5.416,356,1993,2,5,30,30,30,6,864,63,7,32
250754,2018,3936,7.16,5.792,356,2018,3,6,90,60,90,14,688,25,86,284
336929,2021,3533,7.6,5.839,355,2021,2,4,40,40,40,14,1032,10,131,905
6542,2003,3755,7.43,5.813,355,2003,2,2,60,60,60,12,959,43,62,198
67917,2013,4698,6.77,5.725,355,2013,2,4,90,90,90,12,797,49,29,127
232318,2018,4903,6.84,5.709,355,2018,2,4,90,60,90,14,954,55,25,203
234521,2017,3436,7.84,5.851,355,2017,2,4,60,60,60,12,1220,11,34,154
202737,2016,7438,6.1,5.6,355,2016,2,38,15,5,15,12,673,15,16,98
257006,2019,3995,7.21,5.786,355,2019,2,5,60,45,60,14,899,16,50,221
2672,2001,9716,5.9,5.558,355,2001,2,4,45,45,45,9,962,83,5,21
115288,2012,4732,6.92,5.721,355,2012,2,4,45,30,45,15,1053,60,17,52
247106,2018,4764,6.96,5.719,355,2018,1,4,30,30,30,8,1194,41,54,201
285036,2021,3241,7.77,5.875,355,2021,1,5,75,30,75,14,888,11,79,316
5718,1998,7723,6.11,5.593,355,1998,2,4,20,20,20,4,608,19,18,55
72131,2010,9533,5.93,5.561,354,2010,2,4,75,75,75,8,552,55,13,91
266177,2019,5617,6.53,5.665,354,2019,2,8,50,20,50,8,1629,30,35,301
37931,2008,9857,5.97,5.556,354,2008,1,4,20,20,20,6,941,20,17,62
668,1995,5217,6.56,5.688,354,1995,3,5,30,30,30,10,465,15,34,66
18975,2005,7015,6.18,5.612,354,2005,2,5,90,90,90,13,476,61,28,118
101737,2011,21680,4.69,5.351,354,2011,2,5,10,10,10,5,847,31,2,9
243993,2019,4792,6.81,5.717,354,2019,2,4,90,60,90,10,711,28,59,282
298282,2020,4248,7.03,5.761,354,2020,1,4,180,120,180,12,956,11,34,189
23241,2005,12037,5.73,5.536,354,2005,2,5,25,25,25,10,577,53,11,55
255639,2018,6126,6.38,5.643,354,2018,2,6,20,20,20,8,773,28,17,135
2962,1981,19808,5.42,5.484,354,1981,2,4,20,20,20,8,671,52,6,30
2611,2003,6015,6.54,5.647,354,2003,2,6,180,180,180,12,562,21,80,212
184704,2017,5456,6.61,5.674,353,2017,2,4,90,60,90,12,767,64,18,180
94891,2011,21136,5.28,5.452,353,2011,2,4,15,15,15,8,378,14,6,52
104627,2011,4094,7.11,5.775,353,2011,1,4,90,90,90,14,639,35,29,139
160432,2014,4937,6.7,5.706,353,2014,2,4,100,100,100,10,886,55,23,162
195242,2016,4543,7.23,5.736,353,2016,2,2,60,60,60,0,893,12,9,66
5445,1932,3909,7.26,5.794,353,1932,2,4,20,20,20,0,279,3,11,36
2771,2001,19181,5.51,5.491,353,2001,2,4,45,45,45,12,807,71,3,26
1101,1987,10417,5.82,5.55,353,1987,3,6,20,20,20,12,755,69,16,40
139147,2013,5384,6.65,5.679,353,2013,1,4,150,150,150,12,758,78,27,147
165959,2015,6680,6.27,5.621,353,2015,4,10,30,30,30,12,882,45,10,91
108018,0,3034,8.33,5.91,353,0,4,4,120,60,120,8,389,2,6,52
248702,2016,9711,5.98,5.558,352,2016,2,6,90,45,90,16,967,6,2,15
1558,1987,8611,6.06,5.576,352,1987,2,6,180,120,180,12,889,53,26,64
182260,2015,4671,7.08,5.727,352,2015,1,1,90,20,90,10,651,8,29,328
317372,2020,3369,7.6,5.859,352,2020,1,4,120,60,120,12,946,11,37,213
221372,2017,5985,6.53,5.648,352,2017,2,5,70,30,70,15,1361,51,14,132
2428,1961,16035,5.61,5.512,352,1961,2,4,60,60,60,10,870,68,21,46
139131,2013,2913,8.14,5.931,352,2013,1,2,30,30,30,12,1037,28,119,245
323613,2021,3659,7.53,5.823,352,2021,1,4,45,45,45,8,929,12,111,971
50849,2009,21719,4.45,5.306,352,2009,2,16,15,5,15,6,759,39,4,22
175458,2015,19187,5.55,5.491,352,2015,2,5,15,15,15,8,817,70,3,32
229006,2017,4881,6.82,5.71,352,2017,2,4,45,30,45,10,1277,83,15,110
240463,2017,21633,5.02,5.374,352,2017,1,4,120,30,120,14,155,9,36,161
176817,2015,5419,6.71,5.677,352,2015,1,4,60,60,60,12,952,14,36,138
1251,1990,8188,6.03,5.584,352,1990,2,6,240,240,240,12,904,82,22,47
163576,2014,19901,5.55,5.483,352,2014,2,4,180,60,180,0,1568,32,3,32
145654,2013,4715,6.89,5.723,352,2013,2,2,60,60,60,12,661,54,33,157
204879,2016,5292,6.58,5.683,351,2016,2,4,60,30,60,10,917,49,17,168
310789,2021,3651,7.54,5.824,351,2021,2,2,30,20,30,14,1244,11,44,260
315196,2020,6543,6.48,5.626,351,2020,2,4,0,0,0,10,1428,27,20,144
42306,2009,4009,7.26,5.785,351,2009,2,4,45,45,45,8,681,22,35,107
293348,2019,3139,8.34,5.889,351,2019,2,2,50,10,50,0,598,14,16,72
8508,2003,10620,5.87,5.548,351,2003,2,6,60,60,60,12,746,52,11,38
256801,2018,7212,6.08,5.605,351,2018,3,5,15,15,15,10,715,36,31,105
24985,2004,21741,4.21,5.275,351,2004,2,4,30,30,30,6,984,19,6,24
9963,2004,3984,7.26,5.787,351,2004,2,3,20,20,20,0,323,1,49,226
417,1998,21707,4.47,5.317,351,1998,2,4,45,45,45,12,698,92,3,16
255175,2019,3904,7.39,5.795,351,2019,1,4,60,45,60,10,874,43,31,170
143882,2013,5250,6.67,5.686,350,2013,3,5,45,45,45,10,436,9,30,91
283135,2019,4191,7.14,5.766,350,2019,1,6,15,15,15,7,720,6,61,382
271043,2019,13403,5.7,5.527,350,2019,2,6,90,45,90,10,806,33,14,82
19464,2006,7679,6.11,5.594,350,2006,2,2,90,90,90,8,599,69,16,67
27306,2007,6397,6.27,5.632,350,2007,2,5,60,45,60,10,434,30,26,56
227422,2017,7088,6.25,5.609,350,2017,2,8,10,10,10,8,734,17,4,79
17517,2005,17358,5.61,5.504,350,2005,2,6,60,60,60,8,1025,51,3,32
76883,2010,6241,6.31,5.638,350,2010,2,4,60,60,60,10,578,48,18,71
55763,2009,5489,6.63,5.672,350,2009,2,6,60,60,60,10,663,21,38,112
110286,2012,5657,6.46,5.663,349,2012,3,5,90,60,90,13,662,52,19,106
3378,1974,20259,5.5,5.478,349,1974,3,4,60,60,60,9,980,85,10,39
5035,1973,6695,6.32,5.621,349,1973,2,2,180,180,180,12,1121,60,11,51
181390,2015,13363,5.66,5.527,349,2015,2,4,30,20,30,8,134,2,12,39
283642,2019,3685,7.6,5.82,349,2019,1,4,90,30,90,14,774,5,61,321
224134,2017,7284,6.44,5.604,349,2017,3,6,120,60,120,17,1496,33,18,132
180785,2016,9015,5.95,5.569,349,2016,3,6,35,20,35,8,1137,84,2,42
136245,2013,6631,6.22,5.623,349,2013,2,5,30,30,30,6,588,31,28,126
166081,2014,21539,5.05,5.407,348,2014,4,20,30,30,30,18,1120,34,4,31
55679,2010,7214,6.36,5.605,348,2010,1,2,60,60,60,10,898,98,10,109
82,1993,5030,6.73,5.7,348,1993,2,2,240,240,240,12,914,78,33,89
24028,2006,10012,5.93,5.554,348,2006,2,6,30,20,30,8,609,37,12,42
296238,2021,4596,7.36,5.732,348,2021,1,5,160,40,160,14,901,14,56,383
247785,2019,4714,7.02,5.723,348,2019,2,6,90,60,90,10,469,15,60,234
292033,2019,4229,7.18,5.762,348,2019,2,2,60,20,60,10,2099,80,17,60
524,1980,17467,5.56,5.503,347,1980,2,4,30,30,30,8,807,78,1,28
298635,2020,4067,7.34,5.779,347,2020,1,4,45,30,45,8,652,5,44,222
3059,1971,16279,5.62,5.51,347,1971,2,4,10,10,10,8,520,17,7,39
17394,2006,3490,7.68,5.845,347,2006,2,2,300,300,300,12,1166,29,71,214
287275,2019,6973,6.25,5.613,347,2019,2,4,180,60,180,12,1108,77,60,380
17075,2005,9545,5.89,5.561,347,2005,2,6,10,10,10,8,383,30,11,28
123844,2014,5669,6.46,5.662,347,2014,2,4,90,90,90,13,1178,129,15,117
192619,2018,4711,6.89,5.723,347,2018,1,6,120,20,120,14,849,32,37,210
69582,2010,14384,5.65,5.521,347,2010,3,15,30,30,30,7,636,11,4,7
172965,2017,4058,7.32,5.78,347,2017,4,9,120,60,120,14,505,28,52,278
249277,2021,3365,8.39,5.859,347,2021,1,4,100,100,100,14,858,3,167,1305
169141,2017,4181,8.19,5.767,346,2017,2,5,300,120,300,14,666,18,64,368
213149,2017,4447,6.97,5.744,346,2017,2,4,90,50,90,10,666,37,38,161
253368,2020,4823,6.93,5.714,346,2020,1,5,45,15,45,10,778,23,36,225
4079,1972,4068,7.12,5.779,346,1972,2,2,60,45,60,10,540,17,33,129
5750,2000,21424,5.17,5.428,346,2000,2,6,60,60,60,8,1051,47,0,14
18750,2005,21507,5.01,5.413,346,2005,2,6,90,90,90,10,677,83,7,43
39383,2010,5298,6.65,5.683,346,2010,1,4,60,60,60,0,745,92,35,165
6191,1998,5643,6.49,5.663,346,1998,2,2,20,20,20,8,494,14,22,98
154476,2014,20281,5.39,5.478,346,2014,2,2,15,15,15,8,720,50,7,41
173804,2015,6128,6.59,5.643,345,2015,2,4,30,30,30,11,1029,93,9,72
42328,2009,3975,7.31,5.788,345,2009,2,2,840,60,840,12,938,26,46,184
253379,2018,4538,6.91,5.736,345,2018,2,6,30,20,30,10,607,17,21,159
229240,2017,6429,6.31,5.63,345,2017,2,6,20,20,20,8,788,63,17,100
236360,2017,21077,5.39,5.455,345,2017,3,6,15,5,15,18,503,5,2,38
152851,2015,6674,6.24,5.622,345,2015,2,4,30,30,30,8,1191,45,19,117
219475,2017,4946,6.77,5.706,345,2017,1,4,45,30,45,8,562,22,19,80
344,1996,5150,6.61,5.692,345,1996,3,5,60,60,60,10,441,22,18,42
129615,2012,5581,6.57,5.667,345,2012,2,6,45,45,45,8,659,19,6,35
145103,2013,5528,6.6,5.67,344,2013,1,4,60,45,60,8,507,23,34,155
4746,1980,9266,6.02,5.565,344,1980,1,2,20,20,20,8,722,49,27,113
291847,2021,3804,7.72,5.806,344,2021,2,3,90,60,90,14,1464,20,46,502
218310,2017,5656,6.47,5.663,344,2017,2,7,30,25,30,14,877,47,7,68
639,1997,4679,6.86,5.726,344,1997,1,4,360,90,360,9,600,20,83,223
14188,1960,3805,7.39,5.806,344,1960,4,4,10,10,10,10,178,0,2,27
193083,2016,5905,6.37,5.651,344,2016,2,5,20,20,20,8,581,13,14,61
52568,2009,5554,6.56,5.668,344,2009,2,4,30,30,30,8,440,18,34,123
181176,2016,4486,7.3,5.741,344,2016,2,6,90,45,90,13,571,26,27,132
131332,2013,6723,6.34,5.62,344,2013,2,4,60,40,60,13,1043,92,5,62
171356,2015,4550,7.02,5.735,343,2015,1,4,60,60,60,10,696,28,48,204
2342,1984,8871,6.09,5.571,343,1984,3,4,90,90,90,8,752,30,43,110
25605,2006,5843,6.38,5.654,343,2006,3,4,60,60,60,12,570,41,16,79
62,1988,20855,5.32,5.464,342,1988,1,4,120,120,120,12,641,30,38,91
264637,2018,3503,7.54,5.843,342,2018,2,2,45,45,45,12,1284,20,123,388
680,1984,13841,5.76,5.524,342,1984,2,4,90,90,90,10,935,58,29,67
104555,2011,8546,5.95,5.577,342,2011,2,2,15,15,15,8,555,17,10,50
180816,2015,6579,6.52,5.625,342,2015,3,6,120,60,120,10,1652,25,18,99
186904,2018,4572,6.93,5.734,342,2018,3,8,35,20,35,8,781,29,50,307
3119,1997,4837,6.81,5.713,342,1997,3,8,30,30,30,8,605,21,15,56
260201,2018,6032,6.42,5.646,342,2018,2,4,75,60,75,12,714,31,29,206
15880,2005,17895,5.54,5.501,342,2005,3,4,15,15,15,12,521,67,6,20
15826,2005,3571,7.59,5.833,341,2005,2,2,360,360,360,12,812,36,83,292
1681,1988,4259,7.16,5.759,341,1988,1,2,180,180,180,12,1284,32,125,253
172994,2015,4540,7.09,5.736,341,2015,2,4,75,75,75,10,1169,19,16,65
9211,1979,18882,5.54,5.494,341,1979,1,1,20,20,20,5,561,16,15,40
4,1992,5382,6.6,5.679,341,1992,2,4,60,60,60,12,640,40,55,123
5015,1957,21743,4.17,5.269,341,1957,2,4,10,10,10,3,531,10,2,11
228570,2017,5490,6.6,5.672,341,2017,1,1,30,20,30,8,396,0,8,131
181290,2015,5487,6.65,5.673,341,2015,2,4,30,25,30,8,594,41,26,144
221248,2017,2836,8.12,5.944,341,2017,4,20,60,30,60,18,1434,7,23,134
3084,1938,9303,6.02,5.564,341,1938,2,6,90,90,90,8,631,14,29,49
8138,2003,4735,6.75,5.721,341,2003,2,4,90,90,90,10,443,21,126,190
42702,2009,17974,5.73,5.5,340,2009,2,4,120,120,120,8,346,11,3,24
18265,2003,11964,5.74,5.536,340,2003,2,5,30,30,30,10,701,74,7,14
2268,2000,6374,6.43,5.633,340,2000,2,4,30,20,30,8,720,9,76,189
14634,2001,3593,7.61,5.83,340,2001,2,6,60,15,60,10,517,2,20,149
146228,2014,4683,6.93,5.726,340,2014,2,5,120,120,120,12,485,17,48,144
4102,1993,5327,6.84,5.682,339,1993,1,6,3600,3600,3600,14,806,30,60,237
28907,2008,4748,7.02,5.72,339,2008,1,1,90,90,90,14,1018,31,76,278
1380,1973,6398,6.33,5.632,339,1973,2,6,45,45,45,12,662,54,10,37
46362,2011,7197,6.24,5.606,339,2011,2,6,45,45,45,10,1014,80,11,79
387,2000,10474,5.82,5.549,339,2000,3,7,45,45,45,10,702,69,6,27
127188,2012,6801,6.21,5.618,339,2012,2,6,30,30,30,7,401,18,21,59
85108,2011,4821,7,5.714,339,2011,1,1,90,90,90,12,1073,38,72,299
260410,2020,5230,7.13,5.688,339,2020,1,4,90,60,90,12,1272,23,37,391
30324,2007,5965,6.37,5.649,339,2007,8,20,30,30,30,10,968,40,31,89
853,1997,5928,6.41,5.65,339,1997,4,6,30,30,30,10,430,14,37,59
251747,2021,2766,8.55,5.958,339,2021,1,2,120,30,120,14,1188,6,148,576
243994,2018,5786,6.55,5.656,339,2018,1,5,30,20,30,6,516,24,18,115
53804,2009,21300,5.26,5.442,339,2009,2,4,30,15,30,8,890,93,2,29
98762,2011,5539,6.52,5.669,339,2011,2,2,45,45,45,10,755,60,11,564
1920,1965,11614,5.88,5.539,338,1965,2,6,90,90,90,8,675,33,9,39
1551,1973,10217,5.83,5.552,338,1973,2,2,45,45,45,10,770,47,32,92
20952,1992,10868,5.82,5.546,338,1992,2,4,20,20,20,3,722,3,3,12
153939,2014,12527,5.76,5.533,338,2014,2,4,35,35,35,8,939,71,15,82
7614,2003,4310,7.6,5.755,338,2003,1,8,2880,1440,2880,14,1374,39,95,417
175334,2015,4721,7.06,5.722,338,2015,2,4,120,60,120,14,1057,58,51,292
231966,2017,14673,5.91,5.519,338,2017,1,5,180,90,180,12,566,16,14,83
63395,2010,6040,6.38,5.646,338,2010,3,5,45,45,45,8,560,22,21,65
177697,2015,5285,6.67,5.684,338,2015,3,8,30,15,30,8,817,33,19,92
220193,2017,6643,6.3,5.622,338,2017,2,6,30,5,30,8,1171,16,10,113
15311,2005,15856,5.72,5.513,337,2005,2,6,20,20,20,6,749,25,3,15
33495,2007,3985,7.23,5.787,337,2007,4,12,45,45,45,0,647,2,6,25
68227,2010,10905,5.8,5.545,337,2010,3,8,30,30,30,8,778,58,25,131
202443,2018,6147,6.49,5.642,337,2018,2,4,50,25,50,12,953,49,8,86
92852,2011,5089,6.7,5.696,337,2011,3,6,30,30,30,8,813,25,10,82
122890,2012,5307,6.59,5.683,337,2012,3,5,60,60,60,12,878,78,21,137
335,1965,11089,5.81,5.543,337,1965,2,2,15,15,15,10,1309,129,10,33
283242,2021,3781,7.42,5.81,337,2021,1,4,30,20,30,8,887,18,74,457
5585,2000,19550,5.56,5.487,337,2000,2,10,30,30,30,7,1039,16,2,26
4258,1999,3792,7.44,5.808,336,1999,2,3,360,360,360,12,686,50,31,78
124622,2012,3705,7.53,5.818,336,2012,1,1,60,60,60,13,781,20,77,234
13089,2004,4548,6.91,5.735,336,2004,2,15,30,30,30,10,558,8,6,43
33876,2008,20406,5.58,5.476,336,2008,2,6,90,90,90,12,807,66,9,51
22950,2004,7461,6.23,5.599,336,2004,2,6,45,45,45,8,741,37,3,19
251723,2019,3280,8.09,5.87,336,2019,1,6,60,60,60,14,1592,34,37,116
128938,2014,6512,6.28,5.627,336,2014,2,2,20,20,20,10,828,72,11,58
47218,2009,8103,6.08,5.585,336,2009,1,4,15,15,15,14,623,17,4,43
298378,2021,4701,6.92,5.725,335,2021,1,4,90,90,90,14,1194,57,36,241
275010,2019,3146,7.95,5.888,335,2019,2,5,120,90,120,14,964,17,43,180
